"name","score","summary","recommended","avoid","date","author","url","rwd","ts-score","site"
"Le Colonial","**","Vietnamese cuisine, as interpreted here, is sedate Asian fare that is more delicate than Chinese food, less spicy than Thai and notable mostly for its abundance of vegetables and its absence of grease.","Spring rolls, salad rolls, Vietnamese ravioli, spicy beef salad, spareribs, steamed fish, shrimp in curried coconut sauce, grilled eggplant, fried rice.","Goi Du Du, Le Colonial Salad",1994-04-01,"Ruth Reichl","http://events.nytimes.com/mem/nycreview.html?res=980DE3DF123FF932A35757C0A962958260","W",6.5,1
"Le Verdure",,,,,,,,,,1
"L'Ecole",,,,,,,,,,1
"Les Halles","**","If you're in the mood for good steak frites, you can hardly do better than this butcher shop and restaurant named for the old Paris market district. ",,,1991-02-15,"Bryan Miller","http://www.nytimes.com/1991/02/15/arts/restaurants-922491.html","W",7,1
"L'Express",,,,,,,,,,1
"Lil' Frankie's",,,,,,,,,,1
"Lincoln","**","Some of the food is excellent, particularly the pastas, and none of it is bad...But while restaurants are about good food, they are also about customer comfort, about space and its uses, cuisine and price, art and artifice.  Lincoln at the moment?lacks those last two aspects most of all.","Dinner antipasti and pasta: sea scallop, strozzapreti, cavatelli, rigati; dinner entrees: cod, lamb, veal, eggplant parmigiano, chef's tasting menu.",,2010-11-24,"Sam Sifton","http://www.nytimes.com/2010/11/24/dining/reviews/24rest.html","W",6,1
"Little Giant",,,,,,,,,,1
"Little Owl",,,,,,,,,,1
"Little Pepper",,,,,,,,,,1
"Locanda Verde","**","The cooking is more rustic and straightforward than at A Voce, his last restaurant. It lacks the polish of his efforts there, but the best of it...makes for a terrific meal.","Sheep's milk ricotta, crostini, especially blue crab, octopus, lamb sliders, crispy artichoke, grandmother's ravioli, maltagliati with pesto, gigantoni with pork rag?, chicken for two.","White Bolognese",2009-07-22,"Frank Bruni","http://www.nytimes.com/2009/07/22/dining/reviews/22rest.html","W",6,1
"Lombardi's",,,,,,,,,,1
"Los Feliz",,,,,,,,,,1
"Lotus of Siam",,,,,,,,,,1
"Lucali","Unrated","Mr. Iacono gets an incredibly crisp (if not overwhelmingly flavorful) crust out of his oven, and he tops it with a thin wash of sauce made from his grandmother's ""secret"" recipe. A mix of mozzarella cheeses goes on next, plus whatever toppings you choose","Pizza, Calzone",,2006-11-29,"Peter Meehan","http://www.nytimes.com/2006/11/29/dining/reviews/29unde.html","W",7,1
"Luke's Lobster","Unrated","It's the purest Down East flavor the city has to offer.","Lobster Roll, Jonah Crab Roll, Shrimp Roll",,2009-10-14,"Betsy Andrews","http://www.nytimes.com/2009/10/14/dining/reviews/14brief-002.html","R",8,1
"Lupa","Unrated","Word has gotten out about the intensely delicious Roman trattoria food, the breadth of the wine list and the warmth of the staff at Lupa, so it can be as crowded and clamorous as a Roman rush hour.","Prosciutto with figs, sardines, beet carpaccio, pasta dishes, roasted littlenecks, oxtail, saltimbocca, fried baccala. ","Testa di Polipo",1999-11-10,"Eric Asimov","http://events.nytimes.com/mem/nycreview.html?res=9806EEDD133AF933A25752C1A96F958260","W",7,1
"Lure Fishbar","*","Lure adds too much too weirdly and too often...It's the food, under the direction of the chef Josh Capon, that sometimes sends Lure into choppy waters. ","Raw Tasmanian sea trout, oysters, calamari with a chili glaze, swordfish, surf and turf, ice cream sandwiches, pear cranberry crisp.","Clam Chowder, Shrimp Soup, Black Cod, Halibut, Toro, Red Snapper",2005-01-12,"Frank Bruni","http://www.nytimes.com/2005/01/12/dining/12REST.html","W",5,1
"M & T Restaurant","Unrated","It's small, with about the same square footage and hard lighting as a nail salon. But the menu is impressively long. And mostly unfamiliar unless you've spent time in Qingdao; the best thing to do is jump in.","Qingdao Noodles, Battered Ginseng, Chinese Broccoli with Dried Chili, Sea Cucumber",,2009-09-16,"Oliver Strand","http://www.nytimes.com/2009/09/16/dining/reviews/16brief-002.html","W",7,1
"Ma Peche","**","The food is not quite as precise and magical as it often is in the downtown restaurants, but it is recognizably Changish and strong: big flavors tied together with herbs and acids.","Raw bar, ribs, snails, fris?e salad, rice noodles, steak frites, pork chop, trout, Beef Seven Ways.",,2010-07-14,"Sam Sifton","http://www.nytimes.com/2010/07/14/dining/reviews/14rest.html","W",7,1
"Macao Trading Co.","*","Macao Trading Co. can make for a modestly fun night out, especially if you ratchet down your culinary expectations, focus instead on the scene and the cocktails and explore its subterranean lounge.","Portuguese meatballs, mushroom croquettes, poached octopus with potato, chicken dumplings, Portuguese or Chinese prawns, African chicken, Swiss chard with pine nuts, bacalao fried rice","Portuguese Black Back, Stir Fried Lobster",2009-04-01,"Frank Bruni","http://www.nytimes.com/2009/04/01/dining/reviews/01rest.html?_r=1","D",3,1
"Macondo",,,,,,,,,,1
"Maialino","**","Warm, welcoming, comfortable, perfect for parents, date nights or both. It's very good.","Salumi, fried artichokes, tripe, pastas, swordfish, deviled chicken, roast suckling pig.",,2010-01-20,"Sam Sifton","http://www.nytimes.com/2010/01/20/dining/reviews/20rest.html","W",6,1
"Malatesta",,,,,,,,,,1
"Mama Mexico",,,,,,,,,,1
"Manzo","Unrated","Manzo serves a lot of meat. The chef is Michael Toscano, who was at Babbo, and the menu has a lot of that restaurant's macher flare...But Manzo is at all hours in the center of a supermarket...You might go once.","Sweetbreads, Agnolotti, Veal Chop, Rib-eye for two",,2010-10-20,"Sam Sifton","http://www.nytimes.com/2010/10/20/dining/reviews/20Eataly.html","W",6,1
"Mapo Tofu",,,,,,,,,,1
"Marc Forgione","**","Marc Forgione is rustic and urban at once...Service in the restaurant is warm and practiced, the food about three times better than it needs to be.","Barbecued oysters, gnocchi, chili-lobster, mac and cheese, flatiron steak, chicken-under-a-brick","Scallops in Lobster Thai Curry Emulsion",2010-10-05,"Sam Sifton","http://www.nytimes.com/2010/10/06/dining/06rest.html","R",8,1
"Marea","***","He cooks Italian food as if it were purely American: big and bold.","Ricci, lobster and burrata, slow-poached egg, fusilli, spaghetti, Dover sole, steak, langoustines.","Seppia and Shrimp Ragu, Cuttlefish, Adriatic Seafood Soup",2009-10-21,"Sam Sifton","http://www.nytimes.com/2009/10/21/dining/reviews/21rest.html","R",8,1
"Markt",,,,,,,,,,1
"Marlow and Sons","Unrated","A near-perfect spot for pre-dinner cocktailing and oyster slurping.  But there are plenty of dishes that make Marlow & Sons more than just a pit stop. ","Oysters, potato tortilla, crostini, chicken liver mousse, fontina bread soup, brick chicken, fish stew, chocolate tart.","Lamb Shank",2006-04-05,"Peter Meehan","http://www.nytimes.com/2006/04/05/dining/reviews/05unde.html","W",7,1
"Mary's Fish Camp",,,,,,,,,,1
"Mas (farmhouse)","**","Its talented chef, Galen Zamarra, makes better decisions, and his kitchen operates with more diligence, than in the past. Here you'll find intricately wrought dishes that incorporate French influences and reflect the season...Mas still isn't as reliably thrilling as it could be - and, at these prices, should be.","Shrimp crusted with spaghetti squash, tuna with crispy shallots, grilled turbot, pork and apple sausage, roasted duck breast, wild striped bass",,2008-03-26,"Frank Bruni","http://www.nytimes.com/2008/03/26/dining/reviews/26rest.html","W",6,1
"Masa","****","Masa joins the thinly populated pantheon of New York's most stellar restaurants for one reason above all others: with the superior seafood it serves you, it engineers discrete moments of pure elation that few if any other restaurants can match. ",,,2004-12-29,"Frank Bruni","http://www.nytimes.com/2004/12/29/dining/reviews/29REST.html","R",10,1
"Matsugen","***","Apart from being excellent, the Japanese restaurant Matsugen is brave, showcasing and putting its faith in more authentic Japanese cooking.","Sea urchin with yuzu jelly, shrimp cakes, oyster platter, ""bakudan"", grilled sea eel, pork loin shabu shabu, rice with crab and mushrooms, cold soba with white sesame, hot soba with fried tofu.",,2008-08-13,"Frank Bruni","http://www.nytimes.com/2008/08/13/dining/reviews/13rest.html","R",8,1
"Matsuri","**","Youthful and exuberant, and stylish as all get-out, it pulls off the neat trick of presenting both traditional and modernized Japanese food in a warehouse-size basement that feels as much like a club as it does a restaurant.","Lotus root braised in soy sake, sea-eel tempura, sake black cod, deep-fried sea bass with ponzu sauce, lobster red miso soup, coconut-milk tofu with strawberry water.","Sardine with Plum Sauce",2003-12-10,"William Grimes","http://www.nytimes.com/2003/12/10/dining/restaurants-where-sushi-is-a-high-energy-meal.html?scp=1&sq=grimes%20and%20matsuri&st=nyt?pagewanted=1&pagewanted=all","W",7,1
"Max","Unrated","Well-prepared food, served with warmth. Best of all, Max is cheap. ","Prosciutto and mozzarella, insalata Caprese, fennel salad, grilled vegetables, fettuccine al sugo Toscano, rigatoni Napoletano, black linguine with shrimp, rigatoni alla Siciliana, meatloaf, osso buco, rack of lamb","Spaghetti with Lamb Ragu, Meatloaf",2000-05-03,"Eric Asimov","http://events.nytimes.com/mem/nycreview.html?res=9F07E4D61339F930A35756C0A9669C8B63","R",7,1
"Maya","**","Some of New York's most interesting Mexican food is served in this bright, festive but often noisy room. ","Roasted corn soup, ceviche, seafood chile relleno, seafood salad, tacos al pastor, chicken with mole sauce, grilled pork in pumpkinseed sauce, chilaquiles, pan-roasted striped bass, red snapper tacos, grilled shrimp and lobster. ","Tamale, Quesadillas, Piramide de Res, Desserts",1997-07-18,"Ruth Reichl","http://events.nytimes.com/mem/nycreview.html?res=9E07EFD81138F93BA25754C0A961958260","W",6,1
"Maze",,,,,,,,,,1
"mehtaphor",,,,,,,,,,1
"Mercadito",,,,,,,,,,1
"Mercat","*","Mercat has a serious kitchen that produces many hugely enjoyable dishes...The menu of modestly portioned, modestly priced dishes has weak spots, but the restaurant's principal flaw is an atmosphere that can be too freewheeling, typified by a level of noise that rises gratingly high in certain spots on busy nights.","Patatas bravas, chickpeas with blood sausage, saut?ed pea shoots, short noodles with squid ink and cuttlefish, saut?ed mushrooms with egg, guinea hen, pork belly.","Padron Peppers, Salt Cod Fritters, Seared Tuna",2007-07-04,"Frank Bruni","http://www.nytimes.com/2007/07/04/dining/reviews/04rest.html","W",5,1
"Mercato",,,,,,,,,,1
"Mermaid Oyster Bar",,,,,,,,,,1
"Mesa Coyoacan",,,,,,,,,,1
"Mexicana Mama","Unrated","While this colorful restaurant's small menu doesn't register high on a scale of authenticity, the food succeeds in a more important measure: it tastes good. ","Barbacoa, pollo con mole, tacos de puerco, flautas triologia, salsas and chips, flan","Enchiladas Roja",1998-10-12,"Eric Asimov","http://events.nytimes.com/mem/nycreview.html?res=9C04E7DE153DF932A15753C1A96E958260","W",6,1
"Mexico Lindo",,,,,,,,,,1
"Mike's Bistro",,,,,,,,,,1
"Mile End",,,,,,,,,,1
"Minetta Tavern","***","The best steakhouse in the city...Yes, Minetta is swarmed, cramped and loud, but there's no arguing with the quality of most of the food, which is priced more reasonably than it need be. ","Mussel and cream soup, lobster salad, roasted marrow bones, omelet with morels, trout, pasta za za, pig's trotter, roasted chicken, New York strip, c?te de boeuf, lamb saddle, veal chop, potatoes Anna.",,2009-05-20,"Frank Bruni","http://www.nytimes.com/2009/05/20/dining/reviews/20rest.html","R",8,1
"Modern (The)","**","Its pleasures were inconsistent, its menu a patchwork of bold hits and noble misses.  The chef, Gabriel Kreuther, who worked at Atelier in the Ritz-Carlton, can and does dazzle. But he seems at times too strenuously determined to do that, producing some dishes that are overthought and overwrought.","Eel ""rillettes"", sorrel soup, wild mushroom soup, poached egg, sweetbread ravioli, pork cheeks, celeriac salad with oysters and American caviar, sweet pea soup, poached foie gras, skate in pimiento nage, loup de mer","Potato and Marrow Cassolette, Diver Scallops, Lobster with 14 Herbs, Langoustines, Wild Boar Chop",2005-05-04,"Frank Bruni","http://www.nytimes.com/2005/05/04/dining/reviews/04rest.html","W",5,1
"Mole",,,,,,,,,,1
"Momofuku Ko","***","Under the direction of the chef David Chang, the restaurant is noteworthy for the intense, revelatory pleasures of its partly Asian, partly French, wholly inventive food...You'll love it, provided you ever get access to it. ","Chef's Choice",,2008-05-07,"Frank Bruni","http://www.nytimes.com/2008/05/07/dining/reviews/07rest.html","R",9,1
"Momofuku Milk Bar ","Unrated"," Some of Ms. Tosi's experiments are playful and deeply satisfying. But others are over the top, as if conceived in a fit of the munchies. They seem like a good idea at the time, but leave you woozy and depleted.","Cereal-milk soft-serve ice cream, Chocolate-chocolate cookie, corn cookie, blueberry-cream cookie, candy-bar pie, brownie pie, chocolate cake with yellow-cake icing, banana cake with hazelnut crunch, Chinese-sausage focaccia.","Crack Pie, Chorizo Chllah, Volcano",2009-04-08,"Ligaya Mishan","http://www.nytimes.com/2009/04/08/dining/reviews/08unde.html","W",6,1
"Momofuku Noodle Bar","Unrated","One of the East Village's best new restaurants...a plywood-walled diamond in the rough.","Smoked chicken wings, rice cakes, steamed buns with pork, Momofuku ramen.",,2005-04-13,"Peter Meehan","http://www.nytimes.com/2005/04/13/dining/reviews/13unde.html","R",8,1
"Momofuku Ssam Bar","***","Everything about the setup of Ssam Bar encourages dropping in spontaneously, ordering piecemeal. Nothing about the setup prepares you for Mr. Chang's wicked grasp of flavor and unerring sense of balance.","Sea urchin with whipped tofu, scallops with pineapple, cured hamachi with edamame pur?e, steamed buns with pork belly, mushroom salad, fried Brussels sprouts, veal head terrine, grilled sweetbreads, rice cakes with pork sausage, hanger steak and sausage lettuce wraps, burrito-style flour pancake with pork.","Skate, Stews",2007-02-21,"Frank Bruni","http://www.nytimes.com/2007/02/21/dining/reviews/21rest.html","R",8,1
"Morandi","*","Too cautious and familiar, and the kitchen needs to perform more consistently than it does.","Fried stuffed olives, fava bean salad, bruschetta with ricotta, grilled octopus, troffiete al pesto, porcini ravioli, risotto sotto bosco, veal chop, calf's liver, cuttlefish stew, ",,2007-04-25,"Frank Bruni","http://www.nytimes.com/2007/04/25/dining/reviews/25rest.html","W",5,1
"Morimoto","*","A sparkly wonderland for glittery people, Morimoto has style, sex appeal and a sense of humor. But strewn throughout a Japanese fusion menu...are too many mishaps and too much silliness.","Sushi, sashimi, tuna pizza, lamb carpaccio, rock shrimp tempura, spicy king crab, lobster salad, chicken with finger peppers, black cod, Kobe-style steaks.","Vegetable Tempura, Roasted Lobster, Bouillabaisse",2006-03-22,"Frank Bruni","http://www.nytimes.com/2006/03/22/dining/reviews/22rest.html?_r=1","W",4,1
"Motorino","*","It serves the city's best pizza.  It does so consistently...crust emerges from the oven as a Neapolitan fantasy of crispness that is also pillowy and soft, sweet but not sugared, tangy without too much salt.","Pizzas, beet salad, green salad, roasted mortadella, bombolini.",,2010-02-17,"Sam Sifton","http://www.nytimes.com/2010/02/17/dining/reviews/17rest.html","R",9,1
"Muzzarella Pizza",,,,,,,,,,1
"Nam",,,,,,,,,,1
"Naya","Unrated","New York has never had a Lebanese restaurant like Naya... precisely seasoned and unusually authentic food.","Batata Harra, Makanek, Moudardara, Shrimp with Tomato Sauce, Beef Loin, Kibbe","Salad, Grilled Chicken Kebab",2008-12-16,"Julia Moskin","http://www.nytimes.com/2008/12/17/dining/17brief-001.html","W",7,1
"Nobu","***","Nobu 57 gets exactly right what many of Nobu's less direct descendants don't: the dependable fineness and freshness of product; the calibration of sweetness, tartness, richness and modulated fire in many dishes; the efficient service.","Yellowtail sashimi with jalape?o, lobster ceviche, rock shrimp tempura in spicy mayonnaise, grilled baby squid, black cod, tuna collar with wasabi pepper sauce, soft shell crab roll",,2005-09-28,"Frank Bruni","http://www.nytimes.com/2005/09/28/dining/reviews/28rest.html","R",8,1
"Norma's","Unrated","Breakfast has its Cinderella moment at Norma's, a bright and smart dining room in the Parker Meridien Hotel in Midtown Manhattan, where the specialty is breakfast and nothing but.","Lemon Pancakes, Blueberry Pancakes, Brioche French Toast, Duck Confit Hash",,2002-06-28,"Eric Asimov","http://events.nytimes.com/mem/nycreview.html?res=9B04E3DB123EF93BA15755C0A9649C8B63","W",7,1
"Northern Spy Food Co.","Unrated","The greenmarket-driven Northern Spy offers down-home cooking executed with a precision honed in high-end kitchens...They're keeping the prices low and the focus on the food, not the doctrine behind it.","Pig's trotter roulade, freekeh risotto, polenta with baked eggs, chicken with brussels sprouts, kale salad, kabocha squash and almonds, potato-rosemary flatbread, mushroom sandwich, stewed runner beans, pear-and-frangipane tart, Northern Spy apple pie.",,2010-02-03,"Ligaya Mishan","http://www.nytimes.com/2010/02/03/dining/reviews/03unde.html","R",8,1
"Nougatine",,,,,,,,,,1
"Novita","**"," In any other metropolis in North America, it would be well known among that city's best places to eat. In many cities, it would sit atop the heap.  But in New York, a lot of people have never heard of the place...The pastas are just ridiculous: perfectly prepared, full of flavor, a rejoinder to low expectations.","Funghi misti, melanzane alla parmigiana, asparagi gratinati, pastas, rollatino di pollo, veal Milanese, mille foglie.",,2010-02-10,"Sam Sifton","http://www.nytimes.com/2010/02/10/dining/reviews/10rest.html","R",8,1
"Nuela","*","While Nuela profiles as the sort of place where singles drink and stare and scheme, it often proves itself to be the opposite: an eater's den, substantial and interesting, eccentric, enjoyable.","Chicharrons/octopus/pork belly anticuchos, pollo a la brasa consomme, surf-clam ceviche, roast chicken, steak, arroz con pato, suckling pig.","King Crab",2010-09-15,"Sam Sifton","http://www.nytimes.com/2010/09/15/dining/reviews/15rest.html","W",7,1
"Nyonya",,,,,,,,,,1
"OBAO",,,,,,,,,,1
"Ocean Grill",,,,,,,,,,1
"Oceana","**","A high-functioning luxury mill, designed to service pre-theater crowds and to celebrate corporate success on expense-account dimes. Still, it is in some ways a very good restaurant.  But the room ensures that it is not entirely a pleasant one.","Anything from the raw bar, ceviche, any whole fish, king crab, risotto, Napa cabbage, dessert.","Clam Chowder, Fried Calamari, Squid Stuffed with Sausage",2009-11-18,"Sam Sifton","http://www.nytimes.com/2009/11/18/dining/reviews/18rest.html","W",6,1
"Old Town Bar",,,,,,,,,,1
"Olio Pizza e Piu",,,,,,,,,,1
"Omen",,,,,,,,,,1
"Oriental Garden","**","Oriental Garden is about the freshness of ingredients and no-nonsense preparations that highlight that. The atmosphere is negligible and some of the dishes forgettable. But the best dishes...validate the estimation of many...fans who consider this Chinatown's best seafood restaurant.","Geoduck clam, razor clams in black bean sauce, salt-and-pepper prawns, steamed whole fish, Ma Pau tofu, diced seafood soup, pan-fried noodles with assorted seafood.","Drunken Prawns, Crispy Chicken, Steamed Scallops",2005-09-21,"Frank Bruni","http://www.nytimes.com/2005/09/21/dining/reviews/21rest.html","W",6,1
"Osteria Morini","*","As for the food, when Michael White, the chef and an owner, was there, it hummed. When he was not, the kitchen wobbled. His menu puts Italian traditions through the American super-size machine. ","Bolognese street snacks, duck-liver mousse, meatballs, all pastas, porchetta, spiedini, braciola, affogato.",,2010-12-01,"Sam Sifton","http://www.nytimes.com/2010/12/01/dining/reviews/01rest.html","W",6,1
"Otto","**","Otto may be the only pizzeria in New York where it's possible to skip the pizza entirely...Otto's menu categories take on a life and a personality of their own. Rather than abstractions, they become friendly territory to explore. ","Lardo pizza, pizza bianca, fennel and bottarga pizza, cauliflower with lemon and olives, fried whitebait, chickpea fritters, marinated anchovies, ricotta gelato with figs, olive-oil gelato with salt. ","Margherita Pizza, Mushroom Appetizer",2003-02-26,"William Grimes","http://events.nytimes.com/mem/nycreview.html?_r=1&res=9B00EFD8163CF935A15751C0A9659C8B63","W",7,1
"Ouest","**","The sexiest thing to land on upper Broadway in many a day...The cooking has a sane, rooted quality that makes it appropriate for what is, when all is said and done, a neighborhood restaurant.","Smoked sturgeon, sweet-pea broth, mustard-crusted pork terrine, smoked duck breast with crispy egg, bacon-wrapped pork tenderloin, braised short ribs with fava beans and soft polenta, rhubarb crisp, almond raspberry financier. ","Seared Tuna wit Chickpea Puree",2001-07-04,"William Grimes","http://events.nytimes.com//mem/nycreview.html?res=9801E5DD1E39F937A35754C0A9679C8B63","W",7,1
"Palm",,,,,,,,,,1
"Pampano","**","A Mexican seafood menu, fresh and contemporary, that brings spice, color and excitement?The menu could probably be pared down. It can be exhausting to navigate.","Black-bean soup, smoked swordfish dip, shrimp empanadas, lobster tacos, pan-fried snapper with cactus salad, shrimp with anaheim peppers, lamb in banana leaf, corn cake with hibiscus sauce.","Cherrystone Clams, Mexican Cr?me Brulee",2003-07-16,"William Grimes","http://www.nytimes.com/2003/07/16/dining/restaurants-on-49th-street-a-cool-breeze-from-mexico.html","R",8,1
"Paprika",,,,,,,,,,1
"Park Avenue Bistro",,,,,,,,,,1
"Patroon","*","The menu has been pruned of almost all excess and, for that matter, individuality... Strangely enough, where the steaks are wanting, fish dishes are excellent.","Oysters, jumbo crab cake, fried soft-shell crab, Caesar salad, sirloin steak, porterhouse steak, onion rings, whole roasted branzino, Dover sole, New York cheesecake","Shrimp, Potato Leek Soup, Creamed Spinach",2002-07-10,"Eric Asimov","http://www.nytimes.com/2002/07/10/dining/restaurants-after-the-cigars-a-simple-steakhouse.html","W",4,1
"Paulie Gee's",,,,,,,,,,1
"Pearl Oyster Bar",,,,,,,,,,1
"Peasant","*","Peasant has built a following by sticking to some very simple premises. Keep the food simple, rustic and Italian. Cook it over a wood fire. Serve big portions. Be nice...When the formula works, Peasant sends out highly satisfying food, fresh and flavorful, with the rich tanginess that wood smoke imparts.","Sardines, panzanella, buffalo mozzarella with roasted peppers, pizza with peperoncini and soppressata, grilled sea bream, rotisserie lamb, peach pie, bread pudding. ","Bocconcini, Skate, Cuttlefish, Fruit Bowl, Espresso",2001-06-11,"William Grimes","http://events.nytimes.com/mem/nycreview.html?res=9C05EEDE1E38F932A25754C0A9679C8B63","W",6,1
"Peels","*","The magic is fleeting. The menu at Peels is not so stacked with excellence...You need to be careful at Peels...Breakfast, though, can offer some satisfaction... The aesthetic of the room is warm and welcoming, a diner put into a home.","Granola, build-a-biscuit, corn dogs, trout spread, seared squid, ham platter, hamburger.","Fried Chicken, Boiled Corn, Lamb Shank, Steak, Waffles",2010-11-03,"Sam Sifton","http://www.nytimes.com/2010/11/03/dining/reviews/03rest.html","W",4,1
"Penelope",,,,,,,,,,1
"Per Se","****","A few mouthfuls of food that instantaneously bring a crazy smile to your face and lodge in your memory for days and even weeks to come...this restaurant shoots straight for the stars. And it soars high - and often - enough to grab four of them.","Chilled carrot soup, chilled pea soup, sabayon of oysters and caviar, warm potato salad, tagliatelle with truffles, lobster, Kobe beef with marrow, chocolate tower with peanut soup, ""creamsicle.""",,2004-09-08,"Frank Bruni","http://www.nytimes.com/2004/09/08/dining/reviews/08REST.html","R",9.5,1
"Periyali","**","It's a pleasant sigh of a place, and a bit, but only a bit, of a yawn...you eat simply here and you eat well...the little touches add up slowly and nicely.","Grilled octopus, fried calamari, saut?ed chicken livers, lamb chops, grilled shrimp, moussaka, yogurt with honey and walnuts.",,2005-05-18,"Frank Bruni","http://www.nytimes.com/2005/05/18/dining/reviews/18rest.html","W",6,1
"Perry St.","***","This one is from the heart, not the head. And while it is undeniably flawed and surprisingly inconsistent, it's cause for celebration...The expertly orchestrated interplay of flavors and yin-yang balance of effects in many of the dishes here are classic Jean-Georges.","Fris?e salad with pickled peach and crystallized wasabi, red snapper sashimi, black pepper crab dumplings, rice cracker crusted tuna, crunchy rabbit, chicken in smoked chicken broth, grilled tenderloin.","Heirloom Tomato and Mozzarella, Black Bass",2005-09-07,"Frank Bruni","http://www.nytimes.com/2005/09/07/dining/reviews/07rest.html","W",7,1
"Persephone",,,,,,,,,,1
"Peter Luger","**","The dour crew at Luger's host station should lighten up, and the waiters should learn the difference between swagger and menace... Sometimes the steaks had a pronounced char and sometimes just a faint one. Sometimes I could taste the aging of the beef, sometimes not.","Canadian bacon, porterhouse for two to four, rib steak, hamburger, creamed spinach, French fries, hot fudge sundae, cheesecake.",,2007-09-19,"Frank Bruni","http://www.nytimes.com/2007/09/19/dining/reviews/19rest.html","W",6,1
"Phoenix Garden",,,,,,,,,,1
"Pianos",,,,,,,,,,1
"Picholine","***","What Picholine lacks in energy and style...it more than makes up for in first-rate ingredients and superior execution.","Roquefort parfait, ""bacon and eggs"", sea urchin panna cotta, duck risotto, scallops, chicken ""Kiev"", lamb, game birds, cheeses, apple brioche, passion fruit ""cannoli.""",,2006-11-08,"Frank Bruni","http://www.nytimes.com/2006/11/08/dining/reviews/08rest.html","R",8,1
"Pies 'n' Thighs","Unrated","How are the thighs? As crunchy and golden as ever. And how are the pies? Honest, American and sweet","Fried chicken box, fried catfish box, banana cream pie.","Brisket, Pulled Pork",2010-05-19,"Pete Wells","http://www.nytimes.com/2010/05/19/dining/reviews/19under.html","R",8,1
"Pinche Taqueria","Unrated","These are textbook-perfect fish tacos...Pinche's tacos are an exercise in harmony. ","Fish Tacos",,2008-10-01,"Matt Gross","http://www.nytimes.com/2008/10/01/dining/reviews/01unde.html","R",8,1
"Pipa",,,,,,,,,,1
"PJ Clarke's",,,,,,,,,,1
"Pomodoro Rosso",,,,,,,,,,1
"Popover Cafe",,,,,,,,,,1
"Porchetta","Unrated","These bundles have been known to make sandwich-lovers swoon.","Porchetta Sandwich, Potatoes",,2008-10-29,"Betsy Andrews","http://www.nytimes.com/2008/10/29/dining/reviews/29under.html","W",7,1
"Porter House New York","*","The food overall, like the amber-glow ambience, casts this restaurant as a generically sophisticated upgrade of the kind of chain establishment found in a lesser mall. ","Seared scallops appetizer, beef tongue salad, porterhouse cuts of beef, pork and lamb, chili-rubbed rib-eye, strip steak, creamed spinach, homemade potato chips, apple brown betty.","Rainbow Trout, Duck Breast, Crab Legs, Lobser Bisque",2006-11-22,"Frank Bruni","http://www.nytimes.com/2006/11/22/dining/reviews/22rest.html","W",5,1
"Prime Meats","**","People want in to this restaurant so bad! And with good reason. Serious pleasures await within?It is an extremely pleasant place.","Raw bar, Vesper Brett, farm salad, smoked trout, bone marrow, split-pea soup, hamburger, steaks, chicken, trout, weisswurst, spaetzle.",,2010-05-26,"Sam Sifton","http://www.nytimes.com/2010/05/26/dining/reviews/26rest.html","R",8,1
"Prune","*","The sheer gusto and lack of pretense in Ms. Hamilton's food...turned Prune into something of a cult and exerted a widespread influence over other chefs and restaurants. Be forewarned: the setting is seriously cramped, and the prices high for this kind of ambience.","Lamb sausages, marrow bones, sweetbreads, whole grilled fish, spinach with black cardamom, granitas with whipped cream, Dutch-style pancake, coddled egg.","Duck, Cocoa Meringue",2005-04-06,"Frank Bruni","http://www.nytimes.com/2005/04/06/dining/reviews/06rest.html","W",7,1
"Public","*","A style of global fusion cuisine that walks the line between freewheeling and reckless. ","Grilled Ox Tongue, Kangaroo, Duck Breast","Gilled Foie Gras, Venison, Peanut Panacotta",2003-11-21,"William Grimes","http://www.nytimes.com/restaurants/1069362626133/public/details.html","W",6,1
"Pulino's Bar and Pizzeria","*","Pulino's is not really a pizzeria, nor a bar. It is a restaurant, a good one. ","Pork skin, sablefish, red cabbage salad, pizzas, steak, fazzoletti, scallops, crema gelato sundae.","Baked Ricotta, Semolina Gnocchi, Pinwheel Sausage",2010-05-05,"Sam Sifton","http://www.nytimes.com/2010/05/05/dining/reviews/05rest.html","W",7,1
"Pure Food and Wine",,,,,,,,,,1
"Pylos","*","Pylos has been put together with considerable care and operates with unusual grace, a conscientious ambassador of Greek cooking and a standout in the East Village?Pylos is a restaurant that comes fast and strong out of the gate. And because it falters later on, not only with desserts...but also with entrees, you might consider ordering three mezethes per person.","Fried zucchini and eggplant, haloumi, grilled octopus, red pepper with feta, pastitsio, moussaka, yogurt with honey and walnuts.",,2005-12-28,"Frank Bruni","http://www.nytimes.com/2005/12/28/dining/reviews/28rest.html","W",7,1
"Quality Meats",,,,,,,,,,1
"Quartino",,,,,,,,,,1
"Quinto Quarto",,,,,,,,,,1
"Rai Rai Ken",,,,,,,,,,1
"Ramen Setagaya",,,,,,,,,,1
"Raoul's","Unrated","Raoul's has been packing in diners for three decades...I enjoyed Raoul's more on the earlier, foodless visit. ","Lamb Chops","Quark Ravioli, Cr?me Brulee, Fries, Steak au Poivre",2005-10-07,"Frank Bruni","http://www.nytimes.com/2005/10/07/dining/07jour.html","W",4,1
